año,mes,nombre departamento,código departamento,nombre municipio,código municipio,precio promedio por litro
2021,10,cordoba,23,buenavista,23079,1193.31979415549
2021,10,cordoba,23,cerete,23162,1181.51549108718
2021,10,cordoba,23,chinu,23182,1072.9411427589
2021,10,cordoba,23,cienaga de oro,23189,1285.89853981989
2021,10,cordoba,23,lorica,23417,1113.13880126183
2021,10,cordoba,23,montelibano,23466,1020.212810877
2021,10,cordoba,23,planeta rica,23555,1268.9003369199
2021,10,cordoba,23,pueblo nuevo,23570,1217.5216828479
2021,10,cordoba,23,sahagun,23660,1251.44321921614
2021,10,cordoba,23,san pelayo,23686,1230.53024172267
2021,10,cundinamarca,25,cajica,25126,1329.30766717445
2021,10,cundinamarca,25,cogua,25200,1285.60177468955
2021,10,cundinamarca,25,cota,25214,1262.81241979231
2021,10,cundinamarca,25,el rosal,25260,1249.00285297944
2021,10,cundinamarca,25,facatativa,25269,1223.03655734557
2021,10,cundinamarca,25,funza,25286,1308.75297507203
2021,10,cundinamarca,25,fuquene,25288,1280.84818629646
2021,10,cundinamarca,25,gachancipa,25295,1429.17348570131
2021,10,cundinamarca,25,guacheta,25317,1411.12814382544
2021,10,cundinamarca,25,guasca,25322,1174.87853379528
2021,10,cundinamarca,25,la calera,25377,1161.5171405042
2021,10,cundinamarca,25,lenguazaque,25407,1353.53393768886
2021,10,cundinamarca,25,madrid,25430,1218.44489585349
2021,10,cundinamarca,25,mosquera,25473,1260.55357004936
2021,10,cundinamarca,25,nemocon,25486,1136.73248902843
2021,10,cundinamarca,25,sesquile,25736,1337.0643591993
2021,10,cundinamarca,25,sibate,25740,1202.39257274962
2021,10,cundinamarca,25,simijaca,25745,1391.86144429839
2021,10,cundinamarca,25,sopo,25758,1331.2903456391
2021,10,cundinamarca,25,subachoque,25769,1147.78967119718
2021,10,cundinamarca,25,susa,25779,1292.70692567568
2021,10,cundinamarca,25,tabio,25785,1233.56718634002
2021,10,cundinamarca,25,tenjo,25799,1260.7027642801
2021,10,cundinamarca,25,tocancipa,25817,1357.47875279002
2021,10,cundinamarca,25,villa de san diego de ubate,25843,1362.62264354528
2021,10,cundinamarca,25,villapinzon,25873,1184.03082429
2021,10,cundinamarca,25,zipaquira,25899,1350.09611627725
2021,10,huila,41,neiva,41001,1170.8341545686
2021,10,huila,41,aipe,41016,1138.71639473496
2021,10,huila,41,la plata,41396,1089.81798660463
2021,10,huila,41,palermo,41524,1200.0
2021,10,huila,41,pitalito,41551,1297.49342428109
2021,10,la guajira,44,san juan del cesar,44650,1139.95336919352
2021,10,magdalena,47,ariguani,47058,1220.35699533841
2021,10,magdalena,47,chivolo,47170,1223.92552493438
2021,10,magdalena,47,el pinon,47258,1164.84343944479
2021,10,magdalena,47,nueva granada,47460,1169.57473078787
2021,10,magdalena,47,pijino del carmen,47545,1255.38511222348
2021,10,magdalena,47,pivijay,47551,1127.01314415868
2021,10,magdalena,47,plato,47555,1222.3863048488
2021,10,magdalena,47,sabanas de san angel,47660,1181.74916676953
2021,10,meta,50,villavicencio,50001,990.522594528128
2021,10,meta,50,acacias,50006,1046.17684950224
2021,10,meta,50,castilla la nueva,50150,1034.82034803656
2021,10,meta,50,cumaral,50226,968.369960200727
2021,10,meta,50,granada,50313,1096.19823489477
2021,10,meta,50,guamal,50318,1073.31076923077
2021,10,meta,50,restrepo,50606,1063.08879763891
2021,10,meta,50,san martin,50689,1037.15670436187
2021,10,narino,52,pasto,52001,1085.45984731824
2021,10,narino,52,buesaco,52110,1267.57855902778
2021,10,narino,52,cuaspud,52224,1262.85848330286
2021,10,narino,52,cumbal,52227,1301.31037135165
2021,10,narino,52,guachucal,52317,1266.70978558889
2021,10,narino,52,iles,52352,1020.31467074187
2021,10,narino,52,ipiales,52356,1199.74903253547
2021,10,narino,52,potosi,52560,1109.1565853033
2021,10,narino,52,puerres,52573,1121.52765103121
2021,10,narino,52,pupiales,52585,1324.47565050221
2021,10,narino,52,sapuyes,52720,1234.94964753273
2021,10,narino,52,tangua,52788,1128.66860785582
2021,10,narino,52,tuquerres,52838,1248.35840224973
2021,10,norte de santander,54,cucuta,54001,981.524881724198
2021,10,norte de santander,54,chinacota,54172,1045.26510282776
2021,10,norte de santander,54,chitaga,54174,872.384262683035
2021,10,norte de santander,54,la esperanza,54385,1106.60225442834
2021,10,norte de santander,54,toledo,54820,1000.0
2021,10,quindio,63,circasia,63190,1343.71871832235
2021,10,quindio,63,filandia,63272,1353.28411966691
2021,10,quindio,63,quimbaya,63594,1258.231183712
2021,10,quindio,63,salento,63690,1223.76148242002
2021,10,risaralda,66,pereira,66001,1351.05538525314
2021,10,risaralda,66,dosquebradas,66170,1273.64787324622
2021,10,risaralda,66,santa rosa de cabal,66682,1349.0672725598
2021,10,santander,68,barrancabermeja,68081,1051.7397399949
2021,10,santander,68,charala,68167,1097.36711786068
2021,10,santander,68,cimitarra,68190,1148.38066671729
2021,10,santander,68,el carmen de chucuri,68235,1062.73136568284
2021,10,santander,68,gambita,68298,927.422680412371
2021,10,santander,68,lebrija,68406,1103.39311682016
2021,10,santander,68,piedecuesta,68547,1485.3376074041
2021,10,santander,68,puente nacional,68572,997.337514253136
2021,10,santander,68,rionegro,68615,1070.40771591407
2021,10,santander,68,sabana de torres,68655,1090.62847350871
2021,10,santander,68,san vicente de chucuri,68689,1063.05281445448
2021,10,santander,68,simacota,68745,1093.71033544878
2021,10,santander,68,socorro,68755,1111.75449932735
2021,10,santander,68,suaita,68770,1076.59362549801
2021,10,santander,68,velez,68861,1083.55667930889
2021,10,sucre,70,sincelejo,70001,1242.42080071391
2021,10,sucre,70,galeras,70235,1281.60121868653
2021,10,sucre,70,ovejas,70508,1161.28514056225
2021,10,sucre,70,san marcos,70708,1236.52315853907
2021,10,sucre,70,san onofre,70713,1184.99005366395
2021,10,sucre,70,san pedro,70717,1358.12356979405
2021,10,sucre,70,san luis de since,70742,1325.76829268293
2021,10,sucre,70,tolu viejo,70823,1148.41012261936
2021,10,tolima,73,ibague,73001,1185.59757047568
2021,10,tolima,73,cajamarca,73124,1156.37786398753
2021,10,valle del cauca,76,guadalajara de buga,76111,1004.23462493322
2021,10,valle del cauca,76,bugalagrande,76113,1418.53033721206
2021,10,valle del cauca,76,jamundi,76364,1351.55724450194
2021,10,valle del cauca,76,palmira,76520,1413.43450606922
2021,10,valle del cauca,76,tulua,76834,1200.62651029774
2021,10,valle del cauca,76,zarzal,76895,1213.59853975412
2021,10,arauca,81,arauca,81001,1558.00816398192
2021,10,arauca,81,arauquita,81065,1394.09170934699
2021,10,arauca,81,fortul,81300,1442.55949260929
2021,10,arauca,81,saravena,81736,1478.6771423351
2021,10,arauca,81,tame,81794,1359.11415525114
2021,10,casanare,85,yopal,85001,927.679132337796
2021,10,casanare,85,aguazul,85010,814.160272344105
2021,10,casanare,85,monterrey,85162,993.698929429758
2021,10,casanare,85,tauramena,85410,949.373420919656
2021,10,casanare,85,villanueva,85440,985.708293351611
2021,10,putumayo,86,colon,86219,1030.13535180283
2021,10,putumayo,86,sibundoy,86749,1060.77596965008
2021,10,putumayo,86,san francisco,86755,1140.20635176528
2021,10,putumayo,86,santiago,86760,1046.72326877156
2021,11,antioquia,05,medellin,05001,1320.084565250232
2021,11,antioquia,05,abejorral,05002,1243.2900890603423
2021,11,antioquia,05,angostura,05038,1312.5861217028691
2021,11,antioquia,05,barbosa,05079,1312.7644557119208
2021,11,antioquia,05,belmira,05086,1309.9811878934993
2021,11,antioquia,05,bello,05088,1385.5064379749358
2021,11,antioquia,05,el carmen de viboral,05148,1195.6943922501985
2021,11,antioquia,05,carolina,05150,1245.0345478676095
2021,11,antioquia,05,donmatias,05237,1264.04406286101
2021,11,antioquia,05,entrerrios,05264,1320.975298186181
2021,11,antioquia,05,envigado,05266,1287.6747917309474
2021,11,antioquia,05,gomez plata,05310,1101.3818756283208
2021,11,antioquia,05,guarne,05318,1207.4790160437026
2021,11,antioquia,05,la ceja,05376,1135.3024270842548
2021,11,antioquia,05,la union,05400,1304.9664382566198
2021,11,antioquia,05,marinilla,05440,1382.5018322331352
2021,11,antioquia,05,rionegro,05615,1242.7921872885559
2021,11,antioquia,05,san jeronimo,05656,1385.8981867327402
2021,11,antioquia,05,san jose de la montana,05658,1256.0424413119486
2021,11,antioquia,05,san pedro de los milagros,05664,1326.3458600883346
2021,11,antioquia,05,santa rosa de osos,05686,1246.4720273650235
2021,11,antioquia,05,el santuario,05697,1384.6816551524923
2021,11,antioquia,05,sonson,05756,1204.0791357360836
2021,11,antioquia,05,yarumal,05887,1268.8338499888148
2021,11,atlantico,08,candelaria,08141,1279.55888144939
2021,11,atlantico,08,juan de acosta,08372,1289.4452773613195
2021,11,atlantico,08,manati,08436,1237.5735626980536
2021,11,atlantico,08,ponedera,08560,1281.8453900709221
2021,11,atlantico,08,sabanalarga,08638,1198.1152005701485
2021,11,bolivar,13,arjona,13052,1214.9407445733857
2021,11,bolivar,13,calamar,13140,1253.9373906280382
2021,11,bolivar,13,el carmen de bolivar,13244,1333.3300776480933
2021,11,bolivar,13,el guamo,13248,1399.6636881382558
2021,11,bolivar,13,magangue,13430,1432.7431125190926
2021,11,bolivar,13,mahates,13433,1348.2922509225095
2021,11,bolivar,13,maria la baja,13442,1256.1023914830323
2021,11,bolivar,13,san estanislao,13647,1246.9597453358583
2021,11,bolivar,13,san juan nepomuceno,13657,1281.076842655515
2021,11,boyaca,15,tunja,15001,1103.9263947491793
2021,11,boyaca,15,belen,15087,1101.2847037076533
2021,11,boyaca,15,chiquinquira,15176,1439.175527067258
2021,11,boyaca,15,duitama,15238,1279.6065179845316
2021,11,boyaca,15,firavitoba,15272,1303.5579233733847
2021,11,boyaca,15,moniquira,15469,1228.0784633136498
2021,11,boyaca,15,paipa,15516,1250.6547133347647
2021,11,boyaca,15,raquira,15600,1292.4462540716613
2021,11,boyaca,15,saboya,15632,1312.3156294124028
2021,11,boyaca,15,san miguel de sema,15676,1546.0371231410752
2021,11,boyaca,15,sogamoso,15759,1194.0299038803848
2021,11,boyaca,15,sotaquira,15763,1481.8167850969849
2021,11,boyaca,15,tibasosa,15806,1207.522043325892
2021,11,boyaca,15,toca,15814,1360.9942294593168
2021,11,boyaca,15,ventaquemada,15861,1213.0936675461742
2021,11,caldas,17,manizales,17001,1367.2600548611465
2021,11,caldas,17,salamina,17653,1225.1258496978853
2021,11,caldas,17,villamaria,17873,1400.543968713789
2021,11,caqueta,18,florencia,18001,1285.766691122524
2021,11,caqueta,18,el doncello,18247,1384.914735461303
2021,11,caqueta,18,el paujil,18256,1436.9931836878598
2021,11,caqueta,18,la montanita,18410,1420.5322594038028
2021,11,caqueta,18,puerto rico,18592,1453.6934105109824
2021,11,cauca,19,popayan,19001,1018.0522313552252
2021,11,cauca,19,patia,19532,799.6051032806805
2021,11,cauca,19,silvia,19743,897.8857291036389
2021,11,cauca,19,timbio,19807,904.7314289399019
2021,11,cesar,20,valledupar,20001,1215.6462106213653
2021,11,cesar,20,aguachica,20011,1041.0449288711493
2021,11,cesar,20,agustin codazzi,20013,1233.3592861450147
2021,11,cesar,20,bosconia,20060,1233.407450553347
2021,11,cesar,20,chimichagua,20175,1237.2547502031657
2021,11,cesar,20,chiriguana,20178,1229.2161822154535
2021,11,cesar,20,el copey,20238,1226.0839002836844
2021,11,cesar,20,la gloria,20383,988.1155950752394
2021,11,cesar,20,la paz,20621,1170.0687695958704
2021,11,cesar,20,san alberto,20710,1136.13315696649
2021,11,cesar,20,san diego,20750,1223.4075976717522
2021,11,cesar,20,san martin,20770,1171.7044688973724
2021,11,cordoba,23,monteria,23001,1266.1486387049304
2021,11,cordoba,23,ayapel,23068,1255.5616892078388
2021,11,cordoba,23,buenavista,23079,1287.3606348048156
2021,11,cordoba,23,cerete,23162,1201.397033459814
2021,11,cordoba,23,chinu,23182,1073.8142460474867
2021,11,cordoba,23,cienaga de oro,23189,1363.4522880281006
2021,11,cordoba,23,lorica,23417,1139.547192002352
2021,11,cordoba,23,montelibano,23466,1060.7448839170772
2021,11,cordoba,23,planeta rica,23555,1434.1682758620689
2021,11,cordoba,23,pueblo nuevo,23570,1292.8414630057998
2021,11,cordoba,23,sahagun,23660,1294.5067930627756
2021,11,cordoba,23,san pelayo,23686,1325.231898103281
2021,11,cundinamarca,25,cajica,25126,1277.0061397413428
2021,11,cundinamarca,25,cogua,25200,1288.7162365551924
2021,11,cundinamarca,25,cota,25214,1263.6176287647725
2021,11,cundinamarca,25,el rosal,25260,1252.3300623733655
2021,11,cundinamarca,25,facatativa,25269,1271.0209885444206
2021,11,cundinamarca,25,funza,25286,1364.2935690423162
2021,11,cundinamarca,25,fuquene,25288,1393.1862967157422
2021,11,cundinamarca,25,gachancipa,25295,1449.8148765912579
2021,11,cundinamarca,25,guacheta,25317,1371.2868851068158
2021,11,cundinamarca,25,guasca,25322,1277.228702115495
2021,11,cundinamarca,25,la calera,25377,1276.095574260114
2021,11,cundinamarca,25,lenguazaque,25407,1379.349437754153
2021,11,cundinamarca,25,madrid,25430,1253.705260521938
2021,11,cundinamarca,25,mosquera,25473,1275.65571628678
2021,11,cundinamarca,25,nemocon,25486,1216.636485359322
2021,11,cundinamarca,25,sesquile,25736,1418.6217451509133
2021,11,cundinamarca,25,sibate,25740,1233.9823468328143
2021,11,cundinamarca,25,simijaca,25745,1441.8780882780384
2021,11,cundinamarca,25,sopo,25758,1343.415425729901
2021,11,cundinamarca,25,subachoque,25769,1240.3575406209472
2021,11,cundinamarca,25,susa,25779,1372.0795892169451
2021,11,cundinamarca,25,tabio,25785,1265.3105464357993
2021,11,cundinamarca,25,tenjo,25799,1312.5464906420452
2021,11,cundinamarca,25,tocancipa,25817,1465.6775241660387
2021,11,cundinamarca,25,villa de san diego de ubate,25843,1475.1621779461898
2021,11,cundinamarca,25,villapinzon,25873,1255.793284671533
2021,11,cundinamarca,25,zipaquira,25899,1370.1124797294967
2021,11,huila,41,neiva,41001,1173.6311030741408
2021,11,huila,41,aipe,41016,1145.9440356137002
2021,11,huila,41,la plata,41396,1205.3523428029305
2021,11,huila,41,palermo,41524,1200.0
2021,11,huila,41,pitalito,41551,1341.7258003358431
2021,11,la guajira,44,san juan del cesar,44650,1171.414787831053
2021,11,magdalena,47,ariguani,47058,1270.1743773483938
2021,11,magdalena,47,chivolo,47170,1246.226768234479
2021,11,magdalena,47,el pinon,47258,1347.0303285593932
2021,11,magdalena,47,nueva granada,47460,1228.7823291374098
2021,11,magdalena,47,pijino del carmen,47545,1310.3717225356784
2021,11,magdalena,47,pivijay,47551,1306.1298701298704
2021,11,magdalena,47,plato,47555,1354.445138455132
2021,11,magdalena,47,sabanas de san angel,47660,1213.4996491579793
2021,11,meta,50,villavicencio,50001,993.6027450980389
2021,11,meta,50,acacias,50006,1048.3303743728293
2021,11,meta,50,castilla la nueva,50150,1036.6360768568968
2021,11,meta,50,cumaral,50226,969.1506751954512
2021,11,meta,50,granada,50313,1100.0360490266762
2021,11,meta,50,guamal,50318,1078.2799712849967
2021,11,meta,50,restrepo,50606,1051.7743628185906
2021,11,meta,50,san martin,50689,1037.8213701887355
2021,11,narino,52,pasto,52001,1103.7356230286423
2021,11,narino,52,buesaco,52110,1302.6188280056494
2021,11,narino,52,cuaspud,52224,1308.6849250936334
2021,11,narino,52,cumbal,52227,1345.506081851586
2021,11,narino,52,guachucal,52317,1285.533071059749
2021,11,narino,52,iles,52352,1060.628242074928
2021,11,narino,52,ipiales,52356,1227.6864213611202
2021,11,narino,52,potosi,52560,1133.2292106373998
2021,11,narino,52,puerres,52573,1140.6108532462324
2021,11,narino,52,pupiales,52585,1327.3529835613338
2021,11,narino,52,sapuyes,52720,1323.767640628106
2021,11,narino,52,tangua,52788,1124.5231505722195
2021,11,narino,52,tuquerres,52838,1316.2994568042882
2021,11,norte de santander,54,cucuta,54001,981.8474826206024
2021,11,norte de santander,54,chinacota,54172,1052.6330458733646
2021,11,norte de santander,54,chitaga,54174,871.9263537906138
2021,11,norte de santander,54,la esperanza,54385,1130.9533898305085
2021,11,norte de santander,54,toledo,54820,1022.2630198576246
2021,11,quindio,63,circasia,63190,1474.0028192371474
2021,11,quindio,63,filandia,63272,1386.6631365928847
2021,11,quindio,63,quimbaya,63594,1290.2190694207832
2021,11,quindio,63,salento,63690,1340.0079064897325
2021,11,risaralda,66,pereira,66001,1468.4326995092613
2021,11,risaralda,66,dosquebradas,66170,1369.0520414129953
2021,11,risaralda,66,santa rosa de cabal,66682,1432.6028187006436
2021,11,santander,68,barrancabermeja,68081,1110.2912072377724
2021,11,santander,68,charala,68167,1173.839364518976
2021,11,santander,68,cimitarra,68190,1200.9423743500865
2021,11,santander,68,el carmen de chucuri,68235,1105.945558739255
2021,11,santander,68,gambita,68298,933.8136901698402
2021,11,santander,68,lebrija,68406,1124.0780279503106
2021,11,santander,68,piedecuesta,68547,1588.6387065865497
2021,11,santander,68,puente nacional,68572,1065.6836768073276
2021,11,santander,68,rionegro,68615,1132.5023518344308
2021,11,santander,68,sabana de torres,68655,1102.5529697811746
2021,11,santander,68,san vicente de chucuri,68689,1110.7196613358421
2021,11,santander,68,simacota,68745,1127.3923444976076
2021,11,santander,68,socorro,68755,1172.182208089921
2021,11,santander,68,suaita,68770,1080.3297546012273
2021,11,santander,68,velez,68861,1083.7051119560624
2021,11,sucre,70,sincelejo,70001,1267.7290363449204
2021,11,sucre,70,galeras,70235,1417.6031434184677
2021,11,sucre,70,ovejas,70508,1274.5221748005192
2021,11,sucre,70,san marcos,70708,1360.8489447474506
2021,11,sucre,70,san onofre,70713,1296.7902950499877
2021,11,sucre,70,san pedro,70717,1397.360013452161
2021,11,sucre,70,san luis de since,70742,1373.7748698090534
2021,11,sucre,70,tolu viejo,70823,1344.6366389375366
2021,11,tolima,73,ibague,73001,1216.075406778571
2021,11,tolima,73,cajamarca,73124,1179.7038588094524
2021,11,valle del cauca,76,guadalajara de buga,76111,1003.0945460762526
2021,11,valle del cauca,76,bugalagrande,76113,1418.5306781988177
2021,11,valle del cauca,76,jamundi,76364,1360.272529787374
2021,11,valle del cauca,76,palmira,76520,1418.8048674997367
2021,11,valle del cauca,76,tulua,76834,1247.2551846512142
2021,11,valle del cauca,76,zarzal,76895,1280.3099982967126
2021,11,arauca,81,arauca,81001,1600.4503519741158
2021,11,arauca,81,arauquita,81065,1472.3701454371103
2021,11,arauca,81,fortul,81300,1466.0965848452504
2021,11,arauca,81,saravena,81736,1477.6551254619721
2021,11,arauca,81,tame,81794,1374.3749479123264
2021,11,casanare,85,yopal,85001,982.2682994326829
2021,11,casanare,85,aguazul,85010,806.8070485780378
2021,11,casanare,85,monterrey,85162,1027.983889528193
2021,11,casanare,85,tauramena,85410,979.9534484317094
2021,11,casanare,85,villanueva,85440,986.1283108268185
2021,11,putumayo,86,colon,86219,1062.0759117896523
2021,11,putumayo,86,sibundoy,86749,1110.218897926093
2021,11,putumayo,86,san francisco,86755,1166.7941360601
2021,11,putumayo,86,santiago,86760,1086.602594555089
2021,12,antioquia,05,medellin,05001,1313.6247012423248
2021,12,antioquia,05,abejorral,05002,1575.4504659517947
2021,12,antioquia,05,angostura,05038,1474.8884360672437
2021,12,antioquia,05,barbosa,05079,1374.1075055266986
2021,12,antioquia,05,belmira,05086,1367.4739055432335
2021,12,antioquia,05,bello,05088,1415.7761248350846
2021,12,antioquia,05,el carmen de viboral,05148,1209.57175259826
2021,12,antioquia,05,carolina,05150,1568.3329047465977
2021,12,antioquia,05,donmatias,05237,1293.1847027567733
2021,12,antioquia,05,entrerrios,05264,1423.4403155773757
2021,12,antioquia,05,envigado,05266,1492.9161086083034
2021,12,antioquia,05,gomez plata,05310,1493.5438596491229
2021,12,antioquia,05,guarne,05318,1590.4434354374368
2021,12,antioquia,05,la ceja,05376,1386.757825917021
2021,12,antioquia,05,la union,05400,1664.078946023526
2021,12,antioquia,05,marinilla,05440,1402.5724685706127
2021,12,antioquia,05,rionegro,05615,1514.857286302781
2021,12,antioquia,05,san jeronimo,05656,1460.8782811588565
2021,12,antioquia,05,san jose de la montana,05658,1457.0246273708979
2021,12,antioquia,05,san pedro de los milagros,05664,1450.8688478153106
2021,12,antioquia,05,santa rosa de osos,05686,1326.4032602103764
2021,12,antioquia,05,el santuario,05697,1339.5441537618476
2021,12,antioquia,05,sonson,05756,1532.1832670223348
2021,12,antioquia,05,yarumal,05887,1414.7812486645867
2021,12,atlantico,08,candelaria,08141,1404.5358277444404
2021,12,atlantico,08,juan de acosta,08372,1324.7106702276494
2021,12,atlantico,08,manati,08436,1397.593293672255
2021,12,atlantico,08,ponedera,08560,1384.5408099688475
2021,12,atlantico,08,sabanalarga,08638,1363.0783423218847
2021,12,bolivar,13,arjona,13052,1301.4587110598318
2021,12,bolivar,13,calamar,13140,1388.3818121029753
2021,12,bolivar,13,el carmen de bolivar,13244,1414.7699870153958
2021,12,bolivar,13,el guamo,13248,1531.7390646284246
2021,12,bolivar,13,magangue,13430,1532.1663132854117
2021,12,bolivar,13,mahates,13433,1457.8682779456196
2021,12,bolivar,13,maria la baja,13442,1354.5981650110377
2021,12,bolivar,13,san estanislao,13647,1407.834372834373
2021,12,bolivar,13,san juan nepomuceno,13657,1456.9680918148572
2021,12,boyaca,15,tunja,15001,1285.1900393184794
2021,12,boyaca,15,belen,15087,1130.4923292890808
2021,12,boyaca,15,chiquinquira,15176,1457.2077622054514
2021,12,boyaca,15,duitama,15238,1385.0990688609784
2021,12,boyaca,15,firavitoba,15272,1320.1228641171685
2021,12,boyaca,15,moniquira,15469,1291.5448062548326
2021,12,boyaca,15,paipa,15516,1312.0470127326157
2021,12,boyaca,15,raquira,15600,1378.3535797363659
2021,12,boyaca,15,saboya,15632,1397.7947358800957
2021,12,boyaca,15,san miguel de sema,15676,1617.873639575972
2021,12,boyaca,15,sogamoso,15759,1212.900390625
2021,12,boyaca,15,sotaquira,15763,1531.0886675105949
2021,12,boyaca,15,tibasosa,15806,1231.0722883279457
2021,12,boyaca,15,toca,15814,1452.8522719821651
2021,12,boyaca,15,ventaquemada,15861,1285.309644300433
2021,12,caldas,17,manizales,17001,1367.7362472529387
2021,12,caldas,17,salamina,17653,1224.6544571252316
2021,12,caldas,17,villamaria,17873,1401.211482494047
2021,12,caqueta,18,florencia,18001,1354.0718495859132
2021,12,caqueta,18,el doncello,18247,1486.1718307339036
2021,12,caqueta,18,el paujil,18256,1497.3362831858406
2021,12,caqueta,18,la montanita,18410,1427.7572349723441
2021,12,caqueta,18,puerto rico,18592,1509.953179052845
2021,12,cauca,19,popayan,19001,1064.9574832734584
2021,12,cauca,19,patia,19532,808.0561714708057
2021,12,cauca,19,silvia,19743,918.1948464525237
2021,12,cauca,19,timbio,19807,974.2641756801048
2021,12,cesar,20,valledupar,20001,1240.357802047413
2021,12,cesar,20,aguachica,20011,1136.6713236288251
2021,12,cesar,20,agustin codazzi,20013,1392.1181219058428
2021,12,cesar,20,bosconia,20060,1349.1762399204692
2021,12,cesar,20,chimichagua,20175,1403.2267293997963
2021,12,cesar,20,chiriguana,20178,1366.769526850445
2021,12,cesar,20,el copey,20238,1386.689230479951
2021,12,cesar,20,la gloria,20383,1102.4921743318087
2021,12,cesar,20,la paz,20621,1321.6115908928698
2021,12,cesar,20,san alberto,20710,1249.036925033076
2021,12,cesar,20,san diego,20750,1366.241873607314
2021,12,cesar,20,san martin,20770,1300.7120361495272
2021,12,cordoba,23,monteria,23001,1298.0305072056897
2021,12,cordoba,23,ayapel,23068,1268.687141775711
2021,12,cordoba,23,buenavista,23079,1407.1583934088567
2021,12,cordoba,23,cerete,23162,1463.2449314870644
2021,12,cordoba,23,chinu,23182,1347.493336067254
2021,12,cordoba,23,cienaga de oro,23189,1492.0584378563283
2021,12,cordoba,23,lorica,23417,1235.2057994361658
2021,12,cordoba,23,montelibano,23466,1111.1502782931357
2021,12,cordoba,23,planeta rica,23555,1579.0190001779044
2021,12,cordoba,23,pueblo nuevo,23570,1495.3042164537844
2021,12,cordoba,23,sahagun,23660,1466.5376131125151
2021,12,cordoba,23,san pelayo,23686,1489.6054718008186
2021,12,cundinamarca,25,cajica,25126,1284.9845251898118
2021,12,cundinamarca,25,cogua,25200,1304.9050675889791
2021,12,cundinamarca,25,cota,25214,1286.0580157807813
2021,12,cundinamarca,25,el rosal,25260,1260.957633736822
2021,12,cundinamarca,25,facatativa,25269,1351.500539850805
2021,12,cundinamarca,25,funza,25286,1382.9207391929426
2021,12,cundinamarca,25,fuquene,25288,1418.531255315262
2021,12,cundinamarca,25,gachancipa,25295,1451.1913561372485
2021,12,cundinamarca,25,guacheta,25317,1463.701750972763
2021,12,cundinamarca,25,guasca,25322,1345.9680370867393
2021,12,cundinamarca,25,la calera,25377,1276.8798347186855
2021,12,cundinamarca,25,lenguazaque,25407,1415.053565787611
2021,12,cundinamarca,25,madrid,25430,1306.4245628948713
2021,12,cundinamarca,25,mosquera,25473,1320.2053628396409
2021,12,cundinamarca,25,nemocon,25486,1274.7236850000427
2021,12,cundinamarca,25,sesquile,25736,1458.2551247608792
2021,12,cundinamarca,25,sibate,25740,1233.1119256952286
2021,12,cundinamarca,25,simijaca,25745,1501.70601470934
2021,12,cundinamarca,25,sopo,25758,1370.1749637466219
2021,12,cundinamarca,25,subachoque,25769,1268.943898207056
2021,12,cundinamarca,25,susa,25779,1433.8592706728298
2021,12,cundinamarca,25,tabio,25785,1320.1510769144368
2021,12,cundinamarca,25,tenjo,25799,1282.083531086854
2021,12,cundinamarca,25,tocancipa,25817,1587.4874099063732
2021,12,cundinamarca,25,villa de san diego de ubate,25843,1500.110458438113
2021,12,cundinamarca,25,villapinzon,25873,1342.9034628455954
2021,12,cundinamarca,25,zipaquira,25899,1448.1161952301723
2021,12,huila,41,neiva,41001,1198.650857641742
2021,12,huila,41,aipe,41016,1280.002038884439
2021,12,huila,41,la plata,41396,1271.924233313289
2021,12,huila,41,palermo,41524,1257.9300878972276
2021,12,huila,41,pitalito,41551,1344.0821882291934
2021,12,la guajira,44,san juan del cesar,44650,1269.7358954146664
2021,12,magdalena,47,ariguani,47058,1387.7097130242823
2021,12,magdalena,47,chivolo,47170,1353.7119813603372
2021,12,magdalena,47,el pinon,47258,1445.0909090909092
2021,12,magdalena,47,nueva granada,47460,1340.4247058624937
2021,12,magdalena,47,pijino del carmen,47545,1409.2592592592594
2021,12,magdalena,47,pivijay,47551,1347.0844686648502
2021,12,magdalena,47,plato,47555,1450.8215862167172
2021,12,magdalena,47,sabanas de san angel,47660,1329.5156613713402
2021,12,meta,50,villavicencio,50001,1007.1560573044646
2021,12,meta,50,acacias,50006,1051.8870781893006
2021,12,meta,50,castilla la nueva,50150,1119.013059701493
2021,12,meta,50,cumaral,50226,1004.9742710120067
2021,12,meta,50,granada,50313,1120.1657458563539
2021,12,meta,50,guamal,50318,1206.1227224008576
2021,12,meta,50,restrepo,50606,1057.50512214342
2021,12,meta,50,san martin,50689,1104.7249190938512
2021,12,narino,52,pasto,52001,1143.6937267567037
2021,12,narino,52,buesaco,52110,1406.2548774025727
2021,12,narino,52,cuaspud,52224,1372.602102047496
2021,12,narino,52,cumbal,52227,1379.7048489338933
2021,12,narino,52,guachucal,52317,1308.7353727353725
2021,12,narino,52,iles,52352,1115.51084657386
2021,12,narino,52,ipiales,52356,1281.3355272964945
2021,12,narino,52,potosi,52560,1172.9516394028149
2021,12,narino,52,puerres,52573,1167.292348844717
2021,12,narino,52,pupiales,52585,1376.9367151441265
2021,12,narino,52,sapuyes,52720,1368.3118431742537
2021,12,narino,52,tangua,52788,1162.3835803690745
2021,12,narino,52,tuquerres,52838,1358.73661155857
2021,12,norte de santander,54,cucuta,54001,1086.4354520907832
2021,12,norte de santander,54,chinacota,54172,1155.7149368963842
2021,12,norte de santander,54,chitaga,54174,926.4067877061829
